id,name,description,keywords,IPN,link,image,minimum_stock,units,trackable,purchaseable,salable,active,notes,bom_checksum,bom_checked_date,bom_checked_by_id,category_id,default_location_id,default_supplier_id,is_template,variant_of_id,assembly,component,virtual,revision,creation_date,creation_user_id,level,lft,rght,tree_id,default_expiry,base_cost,multiple,metadata,barcode_data,barcode_hash,last_stocktake,responsible_owner_id,locked,revision_of_id,testable
5596,R_0603_HP_12k0_F_75V_100ppmK_generic,High Power Resistor 0603 12 kΩ 1 % 75V 100ppmK generic,,005596-5596,http://short-circuits.sandbox.anybotics.com/part/5596/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5596,5597,1,0,0,1,{},,,,,false,,false
5597,R_0603_HP_12k0_F_75V_100ppmK_VishayDale_CRCW060312K0FKEAHP,High Power Resistor 0603 12 kΩ 1 % 75V 100ppmK VishayDale CRCW060312K0FKEAHP,,005597-5597,http://short-circuits.sandbox.anybotics.com/part/5597/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5597,5598,1,0,0,1,{},,,,,false,,false
5598,R_0603_HP_13k0_F_75V_100ppmK_generic,High Power Resistor 0603 13 kΩ 1 % 75V 100ppmK generic,,005598-5598,http://short-circuits.sandbox.anybotics.com/part/5598/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5598,5599,1,0,0,1,{},,,,,false,,false
5599,R_0603_HP_13k0_F_75V_100ppmK_VishayDale_CRCW060313K0FKEAHP,High Power Resistor 0603 13 kΩ 1 % 75V 100ppmK VishayDale CRCW060313K0FKEAHP,,005599-5599,http://short-circuits.sandbox.anybotics.com/part/5599/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5599,5600,1,0,0,1,{},,,,,false,,false
5600,R_0603_HP_15k0_F_75V_100ppmK_generic,High Power Resistor 0603 15 kΩ 1 % 75V 100ppmK generic,,005600-5600,http://short-circuits.sandbox.anybotics.com/part/5600/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5600,5601,1,0,0,1,{},,,,,false,,false
5601,R_0603_HP_15k0_F_75V_100ppmK_VishayDale_CRCW060315K0FKEAHP,High Power Resistor 0603 15 kΩ 1 % 75V 100ppmK VishayDale CRCW060315K0FKEAHP,,005601-5601,http://short-circuits.sandbox.anybotics.com/part/5601/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5601,5602,1,0,0,1,{},,,,,false,,false
5602,R_0603_HP_16k0_F_75V_100ppmK_generic,High Power Resistor 0603 16 kΩ 1 % 75V 100ppmK generic,,005602-5602,http://short-circuits.sandbox.anybotics.com/part/5602/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5602,5603,1,0,0,1,{},,,,,false,,false
5603,R_0603_HP_16k0_F_75V_100ppmK_VishayDale_CRCW060316K0FKEAHP,High Power Resistor 0603 16 kΩ 1 % 75V 100ppmK VishayDale CRCW060316K0FKEAHP,,005603-5603,http://short-circuits.sandbox.anybotics.com/part/5603/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5603,5604,1,0,0,1,{},,,,,false,,false
5604,R_0603_HP_18k0_F_75V_100ppmK_generic,High Power Resistor 0603 18 kΩ 1 % 75V 100ppmK generic,,005604-5604,http://short-circuits.sandbox.anybotics.com/part/5604/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5604,5605,1,0,0,1,{},,,,,false,,false
5605,R_0603_HP_18k0_F_75V_100ppmK_VishayDale_CRCW060318K0FKEAHP,High Power Resistor 0603 18 kΩ 1 % 75V 100ppmK VishayDale CRCW060318K0FKEAHP,,005605-5605,http://short-circuits.sandbox.anybotics.com/part/5605/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5605,5606,1,0,0,1,{},,,,,false,,false
5606,R_0603_HP_20k0_F_75V_100ppmK_generic,High Power Resistor 0603 20 kΩ 1 % 75V 100ppmK generic,,005606-5606,http://short-circuits.sandbox.anybotics.com/part/5606/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5606,5607,1,0,0,1,{},,,,,false,,false
5607,R_0603_HP_20k0_F_75V_100ppmK_VishayDale_CRCW060320K0FKEAHP,High Power Resistor 0603 20 kΩ 1 % 75V 100ppmK VishayDale CRCW060320K0FKEAHP,,005607-5607,http://short-circuits.sandbox.anybotics.com/part/5607/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5607,5608,1,0,0,1,{},,,,,false,,false
5608,R_0603_HP_22k0_F_75V_100ppmK_generic,High Power Resistor 0603 22 kΩ 1 % 75V 100ppmK generic,,005608-5608,http://short-circuits.sandbox.anybotics.com/part/5608/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5608,5609,1,0,0,1,{},,,,,false,,false
5609,R_0603_HP_22k0_F_75V_100ppmK_VishayDale_CRCW060322K0FKEAHP,High Power Resistor 0603 22 kΩ 1 % 75V 100ppmK VishayDale CRCW060322K0FKEAHP,,005609-5609,http://short-circuits.sandbox.anybotics.com/part/5609/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5609,5610,1,0,0,1,{},,,,,false,,false
5610,R_0603_HP_24k0_F_75V_100ppmK_generic,High Power Resistor 0603 24 kΩ 1 % 75V 100ppmK generic,,005610-5610,http://short-circuits.sandbox.anybotics.com/part/5610/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5610,5611,1,0,0,1,{},,,,,false,,false
5611,R_0603_HP_24k0_F_75V_100ppmK_VishayDale_CRCW060324K0FKEAHP,High Power Resistor 0603 24 kΩ 1 % 75V 100ppmK VishayDale CRCW060324K0FKEAHP,,005611-5611,http://short-circuits.sandbox.anybotics.com/part/5611/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5611,5612,1,0,0,1,{},,,,,false,,false
5612,R_0603_HP_27k0_F_75V_100ppmK_generic,High Power Resistor 0603 27 kΩ 1 % 75V 100ppmK generic,,005612-5612,http://short-circuits.sandbox.anybotics.com/part/5612/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5612,5613,1,0,0,1,{},,,,,false,,false
5613,R_0603_HP_27k0_F_75V_100ppmK_VishayDale_CRCW060327K0FKEAHP,High Power Resistor 0603 27 kΩ 1 % 75V 100ppmK VishayDale CRCW060327K0FKEAHP,,005613-5613,http://short-circuits.sandbox.anybotics.com/part/5613/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5613,5614,1,0,0,1,{},,,,,false,,false
5614,R_0603_HP_30k0_F_75V_100ppmK_generic,High Power Resistor 0603 30 kΩ 1 % 75V 100ppmK generic,,005614-5614,http://short-circuits.sandbox.anybotics.com/part/5614/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5614,5615,1,0,0,1,{},,,,,false,,false
5615,R_0603_HP_30k0_F_75V_100ppmK_VishayDale_CRCW060330K0FKEAHP,High Power Resistor 0603 30 kΩ 1 % 75V 100ppmK VishayDale CRCW060330K0FKEAHP,,005615-5615,http://short-circuits.sandbox.anybotics.com/part/5615/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5615,5616,1,0,0,1,{},,,,,false,,false
5616,R_0603_HP_33k0_F_75V_100ppmK_generic,High Power Resistor 0603 33 kΩ 1 % 75V 100ppmK generic,,005616-5616,http://short-circuits.sandbox.anybotics.com/part/5616/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5616,5617,1,0,0,1,{},,,,,false,,false
5617,R_0603_HP_33k0_F_75V_100ppmK_VishayDale_CRCW060333K0FKEAHP,High Power Resistor 0603 33 kΩ 1 % 75V 100ppmK VishayDale CRCW060333K0FKEAHP,,005617-5617,http://short-circuits.sandbox.anybotics.com/part/5617/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5617,5618,1,0,0,1,{},,,,,false,,false
5618,R_0603_HP_36k0_F_75V_100ppmK_generic,High Power Resistor 0603 36 kΩ 1 % 75V 100ppmK generic,,005618-5618,http://short-circuits.sandbox.anybotics.com/part/5618/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5618,5619,1,0,0,1,{},,,,,false,,false
5619,R_0603_HP_36k0_F_75V_100ppmK_VishayDale_CRCW060336K0FKEAHP,High Power Resistor 0603 36 kΩ 1 % 75V 100ppmK VishayDale CRCW060336K0FKEAHP,,005619-5619,http://short-circuits.sandbox.anybotics.com/part/5619/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5619,5620,1,0,0,1,{},,,,,false,,false
5620,R_0603_HP_39k0_F_75V_100ppmK_generic,High Power Resistor 0603 39 kΩ 1 % 75V 100ppmK generic,,005620-5620,http://short-circuits.sandbox.anybotics.com/part/5620/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5620,5621,1,0,0,1,{},,,,,false,,false
5621,R_0603_HP_39k0_F_75V_100ppmK_VishayDale_CRCW060339K0FKEAHP,High Power Resistor 0603 39 kΩ 1 % 75V 100ppmK VishayDale CRCW060339K0FKEAHP,,005621-5621,http://short-circuits.sandbox.anybotics.com/part/5621/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5621,5622,1,0,0,1,{},,,,,false,,false
5622,R_0603_HP_43k0_F_75V_100ppmK_generic,High Power Resistor 0603 43 kΩ 1 % 75V 100ppmK generic,,005622-5622,http://short-circuits.sandbox.anybotics.com/part/5622/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5622,5623,1,0,0,1,{},,,,,false,,false
5623,R_0603_HP_43k0_F_75V_100ppmK_VishayDale_CRCW060343K0FKEAHP,High Power Resistor 0603 43 kΩ 1 % 75V 100ppmK VishayDale CRCW060343K0FKEAHP,,005623-5623,http://short-circuits.sandbox.anybotics.com/part/5623/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5623,5624,1,0,0,1,{},,,,,false,,false
5624,R_0603_HP_47k0_F_75V_100ppmK_generic,High Power Resistor 0603 47 kΩ 1 % 75V 100ppmK generic,,005624-5624,http://short-circuits.sandbox.anybotics.com/part/5624/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5624,5625,1,0,0,1,{},,,,,false,,false
5625,R_0603_HP_47k0_F_75V_100ppmK_VishayDale_CRCW060347K0FKEAHP,High Power Resistor 0603 47 kΩ 1 % 75V 100ppmK VishayDale CRCW060347K0FKEAHP,,005625-5625,http://short-circuits.sandbox.anybotics.com/part/5625/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5625,5626,1,0,0,1,{},,,,,false,,false
5626,R_0603_HP_51k0_F_75V_100ppmK_generic,High Power Resistor 0603 51 kΩ 1 % 75V 100ppmK generic,,005626-5626,http://short-circuits.sandbox.anybotics.com/part/5626/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5626,5627,1,0,0,1,{},,,,,false,,false
5627,R_0603_HP_51k0_F_75V_100ppmK_VishayDale_CRCW060351K0FKEAHP,High Power Resistor 0603 51 kΩ 1 % 75V 100ppmK VishayDale CRCW060351K0FKEAHP,,005627-5627,http://short-circuits.sandbox.anybotics.com/part/5627/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5627,5628,1,0,0,1,{},,,,,false,,false
5628,R_0603_HP_56k0_F_75V_100ppmK_generic,High Power Resistor 0603 56 kΩ 1 % 75V 100ppmK generic,,005628-5628,http://short-circuits.sandbox.anybotics.com/part/5628/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5628,5629,1,0,0,1,{},,,,,false,,false
5629,R_0603_HP_56k0_F_75V_100ppmK_VishayDale_CRCW060356K0FKEAHP,High Power Resistor 0603 56 kΩ 1 % 75V 100ppmK VishayDale CRCW060356K0FKEAHP,,005629-5629,http://short-circuits.sandbox.anybotics.com/part/5629/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5629,5630,1,0,0,1,{},,,,,false,,false
5630,R_0603_HP_62k0_F_75V_100ppmK_generic,High Power Resistor 0603 62 kΩ 1 % 75V 100ppmK generic,,005630-5630,http://short-circuits.sandbox.anybotics.com/part/5630/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5630,5631,1,0,0,1,{},,,,,false,,false
5631,R_0603_HP_62k0_F_75V_100ppmK_VishayDale_CRCW060362K0FKEAHP,High Power Resistor 0603 62 kΩ 1 % 75V 100ppmK VishayDale CRCW060362K0FKEAHP,,005631-5631,http://short-circuits.sandbox.anybotics.com/part/5631/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5631,5632,1,0,0,1,{},,,,,false,,false
5632,R_0603_HP_68k0_F_75V_100ppmK_generic,High Power Resistor 0603 68 kΩ 1 % 75V 100ppmK generic,,005632-5632,http://short-circuits.sandbox.anybotics.com/part/5632/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5632,5633,1,0,0,1,{},,,,,false,,false
5633,R_0603_HP_68k0_F_75V_100ppmK_VishayDale_CRCW060368K0FKEAHP,High Power Resistor 0603 68 kΩ 1 % 75V 100ppmK VishayDale CRCW060368K0FKEAHP,,005633-5633,http://short-circuits.sandbox.anybotics.com/part/5633/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5633,5634,1,0,0,1,{},,,,,false,,false
5634,R_0603_HP_75k0_F_75V_100ppmK_generic,High Power Resistor 0603 75 kΩ 1 % 75V 100ppmK generic,,005634-5634,http://short-circuits.sandbox.anybotics.com/part/5634/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5634,5635,1,0,0,1,{},,,,,false,,false
5635,R_0603_HP_75k0_F_75V_100ppmK_VishayDale_CRCW060375K0FKEAHP,High Power Resistor 0603 75 kΩ 1 % 75V 100ppmK VishayDale CRCW060375K0FKEAHP,,005635-5635,http://short-circuits.sandbox.anybotics.com/part/5635/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5635,5636,1,0,0,1,{},,,,,false,,false
5636,R_0603_HP_82k0_F_75V_100ppmK_generic,High Power Resistor 0603 82 kΩ 1 % 75V 100ppmK generic,,005636-5636,http://short-circuits.sandbox.anybotics.com/part/5636/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5636,5637,1,0,0,1,{},,,,,false,,false
5637,R_0603_HP_82k0_F_75V_100ppmK_VishayDale_CRCW060382K0FKEAHP,High Power Resistor 0603 82 kΩ 1 % 75V 100ppmK VishayDale CRCW060382K0FKEAHP,,005637-5637,http://short-circuits.sandbox.anybotics.com/part/5637/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5637,5638,1,0,0,1,{},,,,,false,,false
5638,R_0603_HP_91k0_F_75V_100ppmK_generic,High Power Resistor 0603 91 kΩ 1 % 75V 100ppmK generic,,005638-5638,http://short-circuits.sandbox.anybotics.com/part/5638/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5638,5639,1,0,0,1,{},,,,,false,,false
5639,R_0603_HP_91k0_F_75V_100ppmK_VishayDale_CRCW060391K0FKEAHP,High Power Resistor 0603 91 kΩ 1 % 75V 100ppmK VishayDale CRCW060391K0FKEAHP,,005639-5639,http://short-circuits.sandbox.anybotics.com/part/5639/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5639,5640,1,0,0,1,{},,,,,false,,false
5640,R_0603_HP_100k0_F_75V_100ppmK_generic,High Power Resistor 0603 100 kΩ 1 % 75V 100ppmK generic,,005640-5640,http://short-circuits.sandbox.anybotics.com/part/5640/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5640,5641,1,0,0,1,{},,,,,false,,false
5641,R_0603_HP_100k0_F_75V_100ppmK_VishayDale_CRCW0603100KFKEAHP,High Power Resistor 0603 100 kΩ 1 % 75V 100ppmK VishayDale CRCW0603100KFKEAHP,,005641-5641,http://short-circuits.sandbox.anybotics.com/part/5641/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5641,5642,1,0,0,1,{},,,,,false,,false
5642,R_0603_HP_110k0_F_75V_100ppmK_generic,High Power Resistor 0603 110 kΩ 1 % 75V 100ppmK generic,,005642-5642,http://short-circuits.sandbox.anybotics.com/part/5642/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5642,5643,1,0,0,1,{},,,,,false,,false
5643,R_0603_HP_110k0_F_75V_100ppmK_VishayDale_CRCW0603110KFKEAHP,High Power Resistor 0603 110 kΩ 1 % 75V 100ppmK VishayDale CRCW0603110KFKEAHP,,005643-5643,http://short-circuits.sandbox.anybotics.com/part/5643/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5643,5644,1,0,0,1,{},,,,,false,,false
5644,R_0603_HP_120k0_F_75V_100ppmK_generic,High Power Resistor 0603 120 kΩ 1 % 75V 100ppmK generic,,005644-5644,http://short-circuits.sandbox.anybotics.com/part/5644/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5644,5645,1,0,0,1,{},,,,,false,,false
5645,R_0603_HP_120k0_F_75V_100ppmK_VishayDale_CRCW0603120KFKEAHP,High Power Resistor 0603 120 kΩ 1 % 75V 100ppmK VishayDale CRCW0603120KFKEAHP,,005645-5645,http://short-circuits.sandbox.anybotics.com/part/5645/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5645,5646,1,0,0,1,{},,,,,false,,false
5646,R_0603_HP_130k0_F_75V_100ppmK_generic,High Power Resistor 0603 130 kΩ 1 % 75V 100ppmK generic,,005646-5646,http://short-circuits.sandbox.anybotics.com/part/5646/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5646,5647,1,0,0,1,{},,,,,false,,false
5647,R_0603_HP_130k0_F_75V_100ppmK_VishayDale_CRCW0603130KFKEAHP,High Power Resistor 0603 130 kΩ 1 % 75V 100ppmK VishayDale CRCW0603130KFKEAHP,,005647-5647,http://short-circuits.sandbox.anybotics.com/part/5647/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5647,5648,1,0,0,1,{},,,,,false,,false
5648,R_0603_HP_150k0_F_75V_100ppmK_generic,High Power Resistor 0603 150 kΩ 1 % 75V 100ppmK generic,,005648-5648,http://short-circuits.sandbox.anybotics.com/part/5648/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5648,5649,1,0,0,1,{},,,,,false,,false
5649,R_0603_HP_150k0_F_75V_100ppmK_VishayDale_CRCW0603150KFKEAHP,High Power Resistor 0603 150 kΩ 1 % 75V 100ppmK VishayDale CRCW0603150KFKEAHP,,005649-5649,http://short-circuits.sandbox.anybotics.com/part/5649/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5649,5650,1,0,0,1,{},,,,,false,,false
5650,R_0603_HP_160k0_F_75V_100ppmK_generic,High Power Resistor 0603 160 kΩ 1 % 75V 100ppmK generic,,005650-5650,http://short-circuits.sandbox.anybotics.com/part/5650/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5650,5651,1,0,0,1,{},,,,,false,,false
5651,R_0603_HP_160k0_F_75V_100ppmK_VishayDale_CRCW0603160KFKEAHP,High Power Resistor 0603 160 kΩ 1 % 75V 100ppmK VishayDale CRCW0603160KFKEAHP,,005651-5651,http://short-circuits.sandbox.anybotics.com/part/5651/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5651,5652,1,0,0,1,{},,,,,false,,false
5652,R_0603_HP_180k0_F_75V_100ppmK_generic,High Power Resistor 0603 180 kΩ 1 % 75V 100ppmK generic,,005652-5652,http://short-circuits.sandbox.anybotics.com/part/5652/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5652,5653,1,0,0,1,{},,,,,false,,false
5653,R_0603_HP_180k0_F_75V_100ppmK_VishayDale_CRCW0603180KFKEAHP,High Power Resistor 0603 180 kΩ 1 % 75V 100ppmK VishayDale CRCW0603180KFKEAHP,,005653-5653,http://short-circuits.sandbox.anybotics.com/part/5653/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5653,5654,1,0,0,1,{},,,,,false,,false
5654,R_0603_HP_200k0_F_75V_100ppmK_generic,High Power Resistor 0603 200 kΩ 1 % 75V 100ppmK generic,,005654-5654,http://short-circuits.sandbox.anybotics.com/part/5654/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5654,5655,1,0,0,1,{},,,,,false,,false
5655,R_0603_HP_200k0_F_75V_100ppmK_VishayDale_CRCW0603200KFKEAHP,High Power Resistor 0603 200 kΩ 1 % 75V 100ppmK VishayDale CRCW0603200KFKEAHP,,005655-5655,http://short-circuits.sandbox.anybotics.com/part/5655/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5655,5656,1,0,0,1,{},,,,,false,,false
5656,R_0603_HP_220k0_F_75V_100ppmK_generic,High Power Resistor 0603 220 kΩ 1 % 75V 100ppmK generic,,005656-5656,http://short-circuits.sandbox.anybotics.com/part/5656/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5656,5657,1,0,0,1,{},,,,,false,,false
5657,R_0603_HP_220k0_F_75V_100ppmK_VishayDale_CRCW0603220KFKEAHP,High Power Resistor 0603 220 kΩ 1 % 75V 100ppmK VishayDale CRCW0603220KFKEAHP,,005657-5657,http://short-circuits.sandbox.anybotics.com/part/5657/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5657,5658,1,0,0,1,{},,,,,false,,false
5658,R_0603_HP_240k0_F_75V_100ppmK_generic,High Power Resistor 0603 240 kΩ 1 % 75V 100ppmK generic,,005658-5658,http://short-circuits.sandbox.anybotics.com/part/5658/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5658,5659,1,0,0,1,{},,,,,false,,false
5659,R_0603_HP_240k0_F_75V_100ppmK_VishayDale_CRCW0603240KFKEAHP,High Power Resistor 0603 240 kΩ 1 % 75V 100ppmK VishayDale CRCW0603240KFKEAHP,,005659-5659,http://short-circuits.sandbox.anybotics.com/part/5659/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5659,5660,1,0,0,1,{},,,,,false,,false
5660,R_0603_HP_270k0_F_75V_100ppmK_generic,High Power Resistor 0603 270 kΩ 1 % 75V 100ppmK generic,,005660-5660,http://short-circuits.sandbox.anybotics.com/part/5660/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5660,5661,1,0,0,1,{},,,,,false,,false
5661,R_0603_HP_270k0_F_75V_100ppmK_VishayDale_CRCW0603270KFKEAHP,High Power Resistor 0603 270 kΩ 1 % 75V 100ppmK VishayDale CRCW0603270KFKEAHP,,005661-5661,http://short-circuits.sandbox.anybotics.com/part/5661/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5661,5662,1,0,0,1,{},,,,,false,,false
5662,R_0603_HP_300k0_F_75V_100ppmK_generic,High Power Resistor 0603 300 kΩ 1 % 75V 100ppmK generic,,005662-5662,http://short-circuits.sandbox.anybotics.com/part/5662/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5662,5663,1,0,0,1,{},,,,,false,,false
5663,R_0603_HP_300k0_F_75V_100ppmK_VishayDale_CRCW0603300KFKEAHP,High Power Resistor 0603 300 kΩ 1 % 75V 100ppmK VishayDale CRCW0603300KFKEAHP,,005663-5663,http://short-circuits.sandbox.anybotics.com/part/5663/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5663,5664,1,0,0,1,{},,,,,false,,false
5664,R_0603_HP_330k0_F_75V_100ppmK_generic,High Power Resistor 0603 330 kΩ 1 % 75V 100ppmK generic,,005664-5664,http://short-circuits.sandbox.anybotics.com/part/5664/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5664,5665,1,0,0,1,{},,,,,false,,false
5665,R_0603_HP_330k0_F_75V_100ppmK_VishayDale_CRCW0603330KFKEAHP,High Power Resistor 0603 330 kΩ 1 % 75V 100ppmK VishayDale CRCW0603330KFKEAHP,,005665-5665,http://short-circuits.sandbox.anybotics.com/part/5665/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5665,5666,1,0,0,1,{},,,,,false,,false
5666,R_0603_HP_360k0_F_75V_100ppmK_generic,High Power Resistor 0603 360 kΩ 1 % 75V 100ppmK generic,,005666-5666,http://short-circuits.sandbox.anybotics.com/part/5666/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5666,5667,1,0,0,1,{},,,,,false,,false
5667,R_0603_HP_360k0_F_75V_100ppmK_VishayDale_CRCW0603360KFKEAHP,High Power Resistor 0603 360 kΩ 1 % 75V 100ppmK VishayDale CRCW0603360KFKEAHP,,005667-5667,http://short-circuits.sandbox.anybotics.com/part/5667/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5667,5668,1,0,0,1,{},,,,,false,,false
5668,R_0603_HP_390k0_F_75V_100ppmK_generic,High Power Resistor 0603 390 kΩ 1 % 75V 100ppmK generic,,005668-5668,http://short-circuits.sandbox.anybotics.com/part/5668/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5668,5669,1,0,0,1,{},,,,,false,,false
5669,R_0603_HP_390k0_F_75V_100ppmK_VishayDale_CRCW0603390KFKEAHP,High Power Resistor 0603 390 kΩ 1 % 75V 100ppmK VishayDale CRCW0603390KFKEAHP,,005669-5669,http://short-circuits.sandbox.anybotics.com/part/5669/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5669,5670,1,0,0,1,{},,,,,false,,false
5670,R_0603_HP_430k0_F_75V_100ppmK_generic,High Power Resistor 0603 430 kΩ 1 % 75V 100ppmK generic,,005670-5670,http://short-circuits.sandbox.anybotics.com/part/5670/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5670,5671,1,0,0,1,{},,,,,false,,false
5671,R_0603_HP_430k0_F_75V_100ppmK_VishayDale_CRCW0603430KFKEAHP,High Power Resistor 0603 430 kΩ 1 % 75V 100ppmK VishayDale CRCW0603430KFKEAHP,,005671-5671,http://short-circuits.sandbox.anybotics.com/part/5671/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5671,5672,1,0,0,1,{},,,,,false,,false
